tractor_id,day,vibration_index,heat_index,oil_pressure,sensor_error_code
T-085,24,9.7,61.85,44.51,0
T-085,25,8.78,64.07,40.84,0
T-085,26,6.9,66.46,53.16,0
T-085,27,7.83,68.12,63.92,0
T-085,28,7.72,63.86,50.44,0
T-085,29,8.26,69.17,47.67,0
T-085,30,9.09,66.95,46.83,0
T-086,1,12.04,74.62,58.14,0
T-086,2,9.94,81.57,39.63,0
T-086,3,14.27,71.52,48.57,0
T-086,4,9.54,84.32,56.02,0
T-086,5,11.91,71.64,45.08,0
T-086,6,13.85,75.45,43.4,0
T-086,7,12.4,73.59,51.81,0
T-086,8,11.76,75.62,58.94,0
T-086,9,10.05,77.22,40.65,1
T-086,10,9.43,77.17,48.8,0
T-086,11,12.66,71.23,36.14,0
T-086,12,13.76,69.39,46.85,0
T-086,13,10.84,87.52,50.27,0
T-086,14,9.79,72.58,43.16,0
T-086,15,7.81,78.5,46.34,0
T-086,16,10.03,66.96,38.73,0
T-086,17,11.33,73.6,50.62,0
T-086,18,13.9,74.36,58.45,0
T-086,19,12.51,77.36,41.22,0
T-086,20,11.96,61.39,45.02,0
T-086,21,10.9,75.83,54.02,0
T-086,22,10.63,69.25,59.7,0
T-086,23,13.61,76.62,38.05,1
T-086,24,11.8,69.82,48.65,0
T-086,25,8.35,70.72,52.27,0
T-086,26,10.49,73.63,49.18,0
T-086,27,10.21,69.74,30.19,0
T-086,28,10.68,72.62,54.01,1
T-086,29,12.34,69.03,62.15,0
T-086,30,11.34,65.83,50.93,0
T-087,1,7.72,65.74,52.63,0
T-087,2,8.98,65.97,42.65,0
T-087,3,6.78,62.68,43.81,1
T-087,4,6.74,65.29,54.01,0
T-087,5,8.37,62.38,45.98,0
T-087,6,7.69,60.79,51.19,0
T-087,7,8.54,63.16,53.62,0
T-087,8,7.71,65.51,48.22,0
T-087,9,8.39,67.78,59.24,0
T-087,10,9.37,65.21,48.52,0
T-087,11,6.78,67.81,48.28,0
T-087,12,9.18,66.95,44.95,0
T-087,13,6.3,61.89,58.32,0
T-087,14,8.61,66.92,44.34,0
T-087,15,9.42,67.01,60.04,0
T-087,16,7.48,70.23,51.3,0
T-087,17,8.64,66.23,71.46,0
T-087,18,7.51,61.3,44.72,0
T-087,19,8.59,63.34,60.2,0
T-087,20,5.74,59.44,54.08,0
T-087,21,8.16,66.53,45.89,0
T-087,22,8.4,69.96,54.19,0
T-087,23,9.34,57.83,53.8,0
T-087,24,8.93,70.09,47.34,0
T-087,25,7.84,66.49,53.43,0
T-087,26,8.27,61.77,59.31,0
T-087,27,6.55,65.77,54.09,0
T-087,28,9.64,61.87,46.65,1
T-087,29,8.69,66.32,46.2,0
T-087,30,6.14,65.19,49.3,0
T-088,1,11.86,76.0,42.44,0
T-088,2,9.59,74.66,55.17,0
T-088,3,11.52,70.89,41.87,0
T-088,4,12.08,83.12,54.31,0
T-088,5,11.27,72.36,39.04,0
T-088,6,12.57,69.36,64.12,0
T-088,7,11.65,72.75,43.81,0
T-088,8,10.72,64.99,48.21,0
T-088,9,10.65,71.74,52.64,0
T-088,10,12.72,70.16,45.48,0
T-088,11,10.52,78.09,51.15,0
T-088,12,12.87,71.63,54.6,0
T-088,13,13.33,79.44,57.68,0
T-088,14,9.0,81.99,56.33,0
T-088,15,13.2,78.91,48.63,1
T-088,16,14.59,73.92,48.83,1
T-088,17,11.88,75.71,68.79,0
T-088,18,12.4,67.38,57.6,0
T-088,19,13.06,74.33,42.63,0
T-088,20,11.09,70.7,50.8,0
T-088,21,11.77,78.47,47.32,0
T-088,22,9.53,87.86,48.92,0
T-088,23,11.71,77.5,40.16,2
T-088,24,12.25,65.04,46.7,0
T-088,25,12.27,73.19,64.49,0
T-088,26,13.1,75.61,54.63,0
T-088,27,10.34,75.44,30.07,0
T-088,28,10.7,71.35,59.73,0
T-088,29,14.34,76.23,58.72,0
T-088,30,11.27,68.79,47.13,0
T-089,1,8.24,64.19,61.44,0
T-089,2,6.46,65.05,47.92,0
T-089,3,8.64,61.87,55.08,0
T-089,4,6.81,60.01,56.99,0
T-089,5,8.52,62.72,50.41,0
T-089,6,7.57,59.25,46.99,0
T-089,7,7.33,62.35,47.12,0
T-089,8,8.21,65.93,62.86,0
T-089,9,6.53,65.18,45.53,0
T-089,10,7.93,59.68,51.41,0
T-089,11,8.78,68.15,55.42,0
T-089,12,9.04,64.42,52.01,0
T-089,13,7.54,61.1,58.68,0
T-089,14,7.68,63.91,46.91,0
T-089,15,6.51,63.25,55.39,0
T-089,16,7.25,62.4,35.64,0
T-089,17,6.44,67.44,60.78,0
T-089,18,8.44,61.68,58.99,0
T-089,19,8.84,65.55,47.56,0
T-089,20,7.55,60.98,53.51,0
T-089,21,6.94,64.89,57.13,0
T-089,22,8.31,65.8,41.7,0
T-089,23,7.13,65.8,48.84,0
T-089,24,8.67,65.24,39.55,0
T-089,25,9.94,64.28,59.11,0
T-089,26,7.12,61.81,56.58,0
T-089,27,7.26,61.84,47.75,0
T-089,28,6.54,65.9,46.82,2
T-089,29,8.15,61.22,48.81,0
T-089,30,8.08,60.53,42.82,0
T-090,1,7.69,67.66,48.7,0
T-090,2,6.65,60.25,52.71,0
T-090,3,8.94,66.4,30.69,0
T-090,4,8.0,61.54,53.66,0
T-090,5,8.61,61.59,49.18,0
T-090,6,7.61,62.85,52.29,0
T-090,7,6.96,65.58,54.02,0
T-090,8,7.13,61.13,53.15,0
T-090,9,6.47,63.15,33.94,0
T-090,10,6.74,64.92,41.51,0
T-090,11,6.53,61.37,52.66,0
T-090,12,6.96,69.28,51.6,0
T-090,13,6.91,59.83,43.68,0
T-090,14,8.39,64.35,55.9,0
T-090,15,8.35,68.82,47.95,0
T-090,16,8.39,61.03,57.09,0
T-090,17,9.17,64.67,59.68,0
T-090,18,7.92,65.4,52.23,0
T-090,19,7.22,62.58,54.44,2
T-090,20,10.21,64.77,45.13,0
T-090,21,8.91,66.68,57.14,0
T-090,22,8.15,63.6,51.74,0
T-090,23,8.08,67.29,47.64,0
T-090,24,8.29,66.18,40.25,0
T-090,25,7.8,63.25,46.12,0
T-090,26,8.13,68.38,41.12,0
T-090,27,8.5,62.78,56.09,0
T-090,28,7.27,67.57,59.76,0
T-090,29,6.37,62.83,57.33,0
T-090,30,5.92,64.05,69.89,0
T-091,1,11.8,76.7,40.73,0
T-091,2,12.14,78.02,36.2,0
T-091,3,11.55,73.6,52.51,0
T-091,4,9.04,78.69,44.6,0
T-091,5,11.63,76.68,36.95,0
T-091,6,11.1,71.8,59.84,0
T-091,7,14.42,77.57,51.31,0
T-091,8,12.45,76.48,45.83,0
T-091,9,11.8,83.36,42.29,0
T-091,10,12.19,81.9,51.4,0
T-091,11,9.97,74.54,54.12,0
T-091,12,10.59,72.91,52.61,0
T-091,13,11.0,82.8,37.85,0
T-091,14,12.08,77.76,53.81,0
T-091,15,10.85,74.13,55.56,0
T-091,16,10.75,65.05,47.25,0
T-091,17,9.9,71.22,58.32,0
T-091,18,11.54,70.87,43.18,0
T-091,19,11.75,74.27,60.32,0
T-091,20,12.14,78.09,51.06,1
T-091,21,10.46,78.86,46.03,0
T-091,22,12.06,82.5,47.45,0
T-091,23,9.94,79.66,57.99,0
T-091,24,11.17,68.5,51.9,0
T-091,25,11.95,80.15,55.16,0
T-091,26,11.11,83.67,58.6,0
T-091,27,9.16,83.42,45.79,0
T-091,28,9.34,68.94,51.02,0
T-091,29,11.83,74.04,48.2,0
T-091,30,12.37,79.8,58.14,0
T-092,1,13.87,72.7,46.95,0
T-092,2,12.87,73.3,48.34,0
T-092,3,13.09,75.48,60.16,0
T-092,4,11.38,76.01,60.36,0
T-092,5,8.89,74.98,47.74,0
T-092,6,10.82,83.53,44.95,0
T-092,7,11.11,70.05,43.08,2
T-092,8,10.75,74.68,55.54,0
T-092,9,11.58,67.13,48.36,0
T-092,10,12.16,76.86,46.91,0
T-092,11,12.78,69.42,43.49,0
T-092,12,11.08,73.61,43.84,0
T-092,13,8.64,73.14,52.56,0
T-092,14,10.78,76.4,39.48,0
T-092,15,11.57,72.24,57.96,0
T-092,16,13.33,72.02,45.73,0
T-092,17,10.65,82.18,48.8,0
T-092,18,12.27,76.42,39.3,0
T-092,19,11.94,72.19,49.9,0
T-092,20,11.57,73.75,47.37,0
T-092,21,12.9,83.23,49.6,0
T-092,22,10.51,73.82,61.77,0
T-092,23,10.64,71.55,51.42,1
T-092,24,11.48,71.58,43.64,0
T-092,25,10.54,72.25,44.31,0
T-092,26,12.26,72.03,54.76,0
T-092,27,10.43,68.6,60.39,0
T-092,28,11.84,69.38,52.26,0
T-092,29,11.35,70.85,55.51,1
T-092,30,11.82,77.96,54.88,0
T-093,1,8.88,67.32,50.18,0
T-093,2,7.75,66.59,40.86,0
T-093,3,7.39,63.17,58.93,0
T-093,4,6.23,66.78,55.15,0
T-093,5,6.24,70.17,43.92,0
T-093,6,8.22,60.46,53.65,0
T-093,7,7.92,63.69,45.61,0
T-093,8,8.89,63.46,49.58,0
T-093,9,9.13,65.24,49.67,0
T-093,10,7.75,59.53,47.31,0
T-093,11,8.95,69.08,56.65,0
T-093,12,7.44,65.14,41.05,0
T-093,13,7.85,65.89,54.3,0
T-093,14,7.82,65.55,52.44,1
T-093,15,9.58,63.45,38.76,0
T-093,16,6.72,67.1,43.64,0
T-093,17,8.06,65.02,41.25,0
T-093,18,7.3,58.75,47.07,0
T-093,19,7.7,64.68,50.39,0
T-093,20,7.66,64.17,42.57,0
T-093,21,8.07,67.09,57.75,0
T-093,22,9.35,73.1,58.46,0
T-093,23,9.9,66.13,59.88,0
T-093,24,8.66,71.36,28.26,0
T-093,25,7.02,62.94,65.59,0
T-093,26,7.83,63.13,51.33,0
T-093,27,8.26,64.26,50.38,0
T-093,28,7.59,66.28,49.19,0
T-093,29,7.72,63.08,39.43,0
T-093,30,7.93,60.16,52.88,1
T-094,1,11.81,72.47,44.42,0
T-094,2,11.31,69.33,37.05,0
T-094,3,11.3,73.88,41.08,0
T-094,4,10.33,80.38,50.59,0
T-094,5,12.91,74.98,44.76,0
T-094,6,11.61,79.3,51.56,0
T-094,7,11.24,82.28,45.58,0
T-094,8,10.38,72.06,41.53,0
T-094,9,9.5,74.07,40.58,1
T-094,10,13.46,85.86,62.5,0
T-094,11,12.33,82.22,57.11,0
T-094,12,9.06,66.64,63.84,0
T-094,13,12.64,76.94,54.32,0
T-094,14,12.88,75.0,46.56,0
T-094,15,11.69,79.13,60.59,0
T-094,16,13.9,71.28,49.74,0
T-094,17,11.83,70.8,51.77,1
T-094,18,9.37,71.62,49.66,0
T-094,19,12.05,72.14,26.42,0
T-094,20,11.87,79.08,62.84,1
T-094,21,10.6,69.09,53.93,0
T-094,22,12.36,71.89,52.64,0
T-094,23,9.0,66.05,49.51,0
T-094,24,12.99,80.04,51.31,1
T-094,25,10.18,81.36,45.22,0
T-094,26,10.02,73.36,54.93,0
T-094,27,11.33,73.51,39.54,0
T-094,28,12.15,77.27,51.49,0
T-094,29,11.75,82.37,54.49,0
T-094,30,10.39,77.04,48.41,0
T-095,1,8.92,72.59,64.57,0
T-095,2,6.63,66.75,47.27,0
T-095,3,7.42,67.36,51.99,0
T-095,4,7.07,64.81,44.37,0
T-095,5,5.33,65.7,39.2,0
T-095,6,7.52,63.97,54.72,0
T-095,7,7.94,67.71,37.99,0
T-095,8,7.22,63.57,51.83,0
T-095,9,7.73,66.47,51.86,0
T-095,10,7.76,67.91,41.04,1
T-095,11,7.87,68.74,39.63,0
T-095,12,6.95,68.1,43.84,0
T-095,13,6.89,61.93,44.98,0
T-095,14,8.05,69.72,37.76,0
T-095,15,6.52,66.99,41.0,0
T-095,16,7.79,65.92,50.61,0
T-095,17,9.64,66.26,65.92,0
T-095,18,7.96,64.52,58.06,0
T-095,19,6.17,63.6,51.28,0
T-095,20,8.18,63.89,59.03,0
T-095,21,8.82,68.86,59.24,0
T-095,22,7.2,65.24,47.56,1
T-095,23,7.7,65.85,52.06,0
T-095,24,7.12,65.18,57.82,0
T-095,25,7.54,63.0,58.92,0
T-095,26,7.33,58.56,58.99,0
T-095,27,8.44,67.31,41.78,0
T-095,28,9.66,66.99,59.4,0
T-095,29,8.06,64.97,64.86,0
T-095,30,6.46,61.73,61.95,0
T-096,1,8.54,63.02,47.43,0
T-096,2,8.77,65.71,47.71,0
T-096,3,8.0,64.7,39.72,0
T-096,4,6.06,61.0,47.49,0
T-096,5,6.78,62.2,42.71,0
T-096,6,7.71,66.21,47.32,0
T-096,7,6.86,63.43,36.24,0
T-096,8,7.48,63.32,47.38,0
T-096,9,7.44,62.71,44.25,0
T-096,10,7.47,62.81,47.9,0
T-096,11,9.44,69.93,52.41,0
T-096,12,7.95,61.64,49.64,0
T-096,13,8.93,69.42,56.35,0
T-096,14,8.16,64.01,47.11,0
T-096,15,9.42,63.04,54.95,0
T-096,16,9.02,66.15,59.0,0
T-096,17,7.41,65.16,52.19,0
T-096,18,9.96,64.41,49.83,0
T-096,19,7.55,65.66,53.31,0
T-096,20,8.2,65.11,52.47,0
T-096,21,8.38,64.35,58.01,0
T-096,22,8.49,67.81,56.35,0
T-096,23,8.8,60.66,56.45,0
T-096,24,7.24,62.26,50.35,0
T-096,25,8.71,62.64,52.73,0
T-096,26,8.58,61.83,52.58,0
T-096,27,8.0,65.26,40.34,0
T-096,28,7.81,66.52,58.55,0
T-096,29,7.19,59.11,36.65,0
T-096,30,8.48,63.58,55.7,0
T-097,1,7.33,65.03,43.84,0
T-097,2,7.91,61.51,43.62,0
T-097,3,7.17,61.79,37.66,0
T-097,4,8.09,66.35,57.94,0
T-097,5,8.44,65.3,52.88,0
T-097,6,9.09,68.4,51.14,0
T-097,7,6.92,70.17,60.44,0
T-097,8,8.17,60.49,55.74,0
T-097,9,7.94,63.74,43.68,0
T-097,10,6.15,65.37,59.39,0
T-097,11,6.87,66.09,57.78,0
T-097,12,8.47,68.05,41.06,0
T-097,13,6.65,67.19,57.22,0
T-097,14,7.93,68.42,46.26,0
T-097,15,5.88,65.18,57.98,0
T-097,16,7.9,63.11,47.3,0
T-097,17,5.95,70.85,45.73,0
T-097,18,7.4,65.46,46.56,0
T-097,19,7.56,64.27,42.22,1
T-097,20,8.12,61.78,38.16,0
T-097,21,7.75,65.48,30.01,2
T-097,22,6.76,68.01,41.56,0
T-097,23,6.78,63.5,71.04,0
T-097,24,6.39,64.6,53.83,0
T-097,25,8.21,65.75,64.91,0
T-097,26,8.16,66.42,47.45,0
T-097,27,8.67,64.22,46.25,0
T-097,28,7.5,63.82,63.73,0
T-097,29,6.27,63.47,53.01,0
T-097,30,7.68,61.68,42.36,0
T-098,1,6.84,66.78,44.96,0
T-098,2,7.84,68.78,37.44,0
T-098,3,7.54,70.59,57.77,0
T-098,4,9.42,65.37,61.16,0
T-098,5,9.17,68.3,62.46,0
T-098,6,8.11,63.95,51.5,0
T-098,7,6.72,68.56,55.01,0
T-098,8,6.77,68.18,60.96,0
T-098,9,8.02,68.03,44.87,0
T-098,10,8.34,65.28,58.89,0
T-098,11,7.63,62.99,52.2,0
T-098,12,7.52,60.82,57.31,0
T-098,13,7.41,64.88,51.49,0
T-098,14,7.98,69.6,60.37,0
T-098,15,5.62,64.07,51.79,0
T-098,16,6.9,67.36,38.13,0
T-098,17,7.37,67.53,61.62,0
T-098,18,9.21,64.15,42.42,0
T-098,19,7.19,68.95,60.02,0
T-098,20,8.18,56.27,49.28,0
T-098,21,8.23,61.33,59.41,1
T-098,22,9.3,62.25,59.08,0
T-098,23,9.26,62.54,53.44,0
T-098,24,7.94,66.01,54.07,0
T-098,25,7.52,65.87,53.38,0
T-098,26,7.34,66.18,33.89,0
T-098,27,7.76,66.79,50.95,0
T-098,28,7.57,62.15,41.07,0
T-098,29,8.55,61.35,51.37,0
T-098,30,8.42,66.19,40.86,0
T-099,1,9.85,68.71,59.96,0
T-099,2,9.6,61.13,56.71,0
T-099,3,6.55,64.68,50.71,0
T-099,4,6.72,65.55,52.65,2
T-099,5,6.95,65.93,42.18,0
T-099,6,9.59,68.39,47.54,0
T-099,7,7.39,64.28,54.62,0
T-099,8,6.53,57.19,48.81,0
T-099,9,9.23,63.84,50.48,0
T-099,10,8.59,67.18,57.94,0
T-099,11,10.25,64.57,34.74,0
T-099,12,8.59,64.59,52.96,0
T-099,13,7.97,66.58,64.21,0
T-099,14,8.25,66.97,46.99,0
T-099,15,7.55,59.64,40.05,0
T-099,16,9.31,64.94,46.89,0
T-099,17,9.36,64.41,37.86,0
T-099,18,6.42,65.23,51.81,0
T-099,19,8.94,59.09,49.41,0
T-099,20,6.93,68.97,52.55,0
T-099,21,10.41,65.02,48.95,0
T-099,22,9.52,66.27,51.57,0
T-099,23,6.86,70.3,53.6,0
T-099,24,8.24,66.3,40.42,0
T-099,25,8.99,60.38,52.77,0
T-099,26,7.38,64.74,61.59,0
T-099,27,6.63,67.02,42.31,0
T-099,28,8.1,65.17,52.47,0
T-099,29,7.84,70.12,60.36,0
T-099,30,7.09,62.43,40.76,0
T-100,1,6.75,59.58,63.35,2
T-100,2,7.35,61.04,52.45,0
T-100,3,9.34,67.56,37.44,0
T-100,4,8.36,67.22,62.23,0
T-100,5,7.42,64.13,52.2,0
T-100,6,9.22,65.19,47.01,0
T-100,7,8.03,65.6,60.8,0
T-100,8,8.13,66.38,43.77,0
T-100,9,9.14,66.06,63.73,0
T-100,10,7.66,60.99,50.75,0
T-100,11,8.92,57.67,58.04,0
T-100,12,8.84,61.95,74.54,0
T-100,13,7.85,64.54,51.44,0
T-100,14,6.6,67.88,49.23,0
T-100,15,8.01,65.7,41.46,0
T-100,16,9.14,66.6,49.04,0
T-100,17,8.82,62.31,41.71,0
T-100,18,9.71,64.79,48.5,0
T-100,19,7.51,65.2,73.16,0
T-100,20,8.78,62.73,50.96,0
T-100,21,6.99,61.79,45.57,0
T-100,22,8.2,64.32,48.32,0
T-100,23,9.11,66.98,46.71,0
T-100,24,8.91,62.29,58.39,0
T-100,25,8.1,64.38,49.28,0
T-100,26,7.73,69.06,62.87,2
T-100,27,7.01,63.44,47.47,0
T-100,28,7.77,65.02,47.99,0
T-100,29,6.69,64.68,42.83,0
T-100,30,7.66,64.44,46.93,0
T-101,1,8.99,66.6,44.8,0
T-101,2,8.39,69.14,50.46,0
T-101,3,7.03,67.5,44.2,0
T-101,4,7.62,66.59,54.3,0
T-101,5,7.47,67.26,49.59,0
T-101,6,6.01,65.75,46.09,0
T-101,7,9.0,62.16,58.7,0
T-101,8,11.1,69.35,35.2,1
T-101,9,9.21,65.31,54.34,0
T-101,10,8.16,62.16,45.59,0
T-101,11,7.48,61.62,56.53,0
T-101,12,7.07,62.25,58.45,2
T-101,13,8.15,61.3,31.79,0
T-101,14,8.97,67.01,48.31,0
T-101,15,7.33,64.47,50.47,0
T-101,16,10.56,67.33,31.14,0
T-101,17,6.62,68.51,51.82,0
T-101,18,8.22,67.73,45.78,0
T-101,19,8.07,66.9,40.35,0
T-101,20,8.01,65.86,44.8,0
T-101,21,7.43,64.43,43.41,0
T-101,22,8.08,64.63,45.43,0
T-101,23,7.55,66.75,51.48,0
T-101,24,9.29,62.12,57.85,0
T-101,25,9.62,64.84,49.38,0
T-101,26,7.61,62.77,58.82,0
T-101,27,6.36,68.52,41.63,0
T-101,28,8.32,67.15,51.22,0
T-101,29,8.28,71.41,66.85,0
T-101,30,8.11,62.73,37.28,0
T-102,1,7.5,62.51,55.14,0
T-102,2,8.07,63.53,55.77,0
T-102,3,10.44,69.15,50.62,0
T-102,4,8.3,66.19,57.11,0
T-102,5,7.39,62.5,70.37,0
T-102,6,7.17,68.2,63.7,0
T-102,7,7.51,65.05,45.82,0
T-102,8,10.18,65.11,38.39,0
T-102,9,7.6,61.39,46.75,0
T-102,10,8.91,62.03,42.42,0
T-102,11,7.62,62.52,53.61,0
T-102,12,8.26,65.14,40.55,0
T-102,13,8.79,65.23,49.42,0
T-102,14,7.43,69.63,56.7,0
T-102,15,7.36,66.16,49.19,0
T-102,16,9.66,56.88,42.43,0
T-102,17,8.98,65.79,59.4,0
T-102,18,8.79,60.65,34.97,0
T-102,19,8.79,62.1,47.38,0
T-102,20,8.46,62.56,49.67,0
T-102,21,10.02,63.01,50.13,0
T-102,22,8.04,60.87,51.44,0
T-102,23,8.58,65.61,54.88,0
T-102,24,6.55,60.77,49.72,0
T-102,25,7.18,66.07,47.06,0
T-102,26,6.8,71.71,46.74,0
T-102,27,9.27,61.01,45.11,0
T-102,28,5.45,64.15,56.3,0
T-102,29,7.6,57.43,44.83,0
T-102,30,5.01,64.1,56.77,1
T-103,1,6.47,64.75,53.22,0
T-103,2,9.41,63.99,43.19,0
T-103,3,8.85,63.77,50.21,0
T-103,4,5.72,57.33,53.21,0
T-103,5,8.22,61.62,54.41,0
T-103,6,7.62,69.38,39.94,0
T-103,7,7.5,65.97,74.23,0
T-103,8,5.51,64.28,59.45,0
T-103,9,7.97,58.94,66.26,0
T-103,10,8.08,66.78,47.95,0
T-103,11,6.82,62.27,51.97,0
T-103,12,9.62,61.29,50.29,0
T-103,13,8.79,61.59,45.62,0
T-103,14,6.93,66.53,56.06,0
T-103,15,9.02,64.79,42.93,0
T-103,16,7.53,67.59,55.59,0
T-103,17,9.06,68.38,46.02,0
T-103,18,6.56,62.78,53.19,0
T-103,19,8.17,64.87,61.69,0
T-103,20,6.78,64.09,48.94,0
T-103,21,7.16,60.91,56.24,0
T-103,22,6.07,61.35,45.93,0
T-103,23,6.77,64.51,40.55,0
T-103,24,6.76,64.83,63.29,0
T-103,25,6.63,64.84,55.98,0
T-103,26,8.19,64.84,48.92,0
T-103,27,6.23,62.55,55.57,0
T-103,28,8.3,71.36,41.87,0
T-103,29,9.01,65.7,53.54,0
T-103,30,7.11,63.27,51.74,0
T-104,1,16.7,76.59,48.21,0
T-104,2,12.29,85.02,45.17,0
T-104,3,13.25,91.66,49.88,0
T-104,4,15.41,84.58,65.86,0
T-104,5,13.64,77.45,51.83,0
T-104,6,9.51,86.1,39.23,0
T-104,7,11.76,82.19,36.33,0
T-104,8,12.27,91.8,38.5,0
T-104,9,12.42,90.13,46.98,0
T-104,10,15.86,81.78,60.13,0
T-104,11,15.17,89.68,41.81,0
T-104,12,14.82,86.63,61.37,0
T-104,13,18.52,93.2,51.44,0
T-104,14,16.85,89.42,53.87,0
T-104,15,16.1,88.28,53.65,0
T-104,16,11.51,92.97,54.73,0
T-104,17,14.62,85.09,46.71,0
T-104,18,15.1,80.36,31.32,0
T-104,19,13.67,86.21,45.29,0
T-104,20,17.91,82.87,42.9,0
T-104,21,14.6,88.63,52.48,0
T-104,22,12.04,85.37,51.75,0
T-104,23,12.51,87.42,47.82,0
T-104,24,19.06,77.78,64.04,0
T-104,25,13.66,88.05,44.87,0
T-104,26,10.34,77.29,32.19,0
T-104,27,13.3,90.77,50.96,0
T-104,28,10.85,90.78,59.51,0
T-104,29,16.33,87.09,52.3,0
T-104,30,10.59,86.86,47.15,0
T-105,1,8.81,63.84,49.73,0
T-105,2,8.65,62.88,41.93,0
T-105,3,7.36,70.67,52.87,0
T-105,4,7.02,67.52,47.57,0
T-105,5,6.63,69.17,55.79,0
T-105,6,7.98,64.48,39.3,0
T-105,7,8.15,65.14,47.36,0
T-105,8,8.71,63.21,40.72,0
T-105,9,7.85,62.86,41.22,0
T-105,10,7.82,66.19,54.85,0
T-105,11,7.72,63.89,59.0,2
T-105,12,8.15,71.66,31.34,0
T-105,13,7.87,67.53,64.89,0
T-105,14,8.94,70.65,61.23,0
T-105,15,8.31,58.31,39.23,0
T-105,16,8.11,70.69,56.61,0
T-105,17,7.96,57.85,46.32,0
T-105,18,7.06,61.22,49.22,0
T-105,19,8.0,59.74,54.82,2
T-105,20,7.35,65.73,53.84,0
T-105,21,8.35,64.95,45.42,0
T-105,22,7.79,67.38,45.38,0
T-105,23,9.66,64.73,45.85,0
T-105,24,6.74,68.68,59.14,0
T-105,25,4.9,62.2,35.11,0
T-105,26,8.27,68.74,48.7,0
T-105,27,7.36,64.91,62.58,0
T-105,28,8.16,72.07,55.63,0
T-105,29,6.76,67.62,58.41,0
T-105,30,9.91,64.09,48.82,0
T-106,1,8.46,62.49,51.84,0
T-106,2,8.77,59.4,55.38,0
T-106,3,7.92,69.77,52.36,0
T-106,4,10.37,62.84,44.83,0
T-106,5,7.32,65.72,44.97,0
T-106,6,7.64,66.81,38.48,0
T-106,7,7.6,69.54,43.17,0
T-106,8,7.92,64.54,65.7,0
T-106,9,7.67,63.38,43.66,0
T-106,10,6.59,65.52,40.45,0
T-106,11,7.45,68.85,52.56,0
T-106,12,7.9,64.49,49.12,0
T-106,13,9.23,62.14,48.44,0
T-106,14,10.2,60.38,61.27,0
T-106,15,9.34,61.34,54.39,0
T-106,16,7.22,67.59,45.76,0
T-106,17,7.3,64.04,46.6,0
T-106,18,7.84,63.18,45.98,0
T-106,19,9.78,62.85,57.0,0
T-106,20,7.83,65.26,47.53,0
T-106,21,6.67,64.28,35.65,0
T-106,22,7.5,64.18,49.61,0
T-106,23,8.76,69.05,37.7,0
T-106,24,8.69,69.61,67.47,0
T-106,25,7.8,60.17,42.27,0
T-106,26,8.68,65.98,48.71,0
T-106,27,5.73,62.67,52.07,0
T-106,28,8.1,64.26,47.69,0
T-106,29,8.86,65.93,47.68,1
T-106,30,7.17,64.36,53.37,0
T-107,1,14.97,67.58,35.93,0
T-107,2,10.26,70.86,56.94,1
T-107,3,9.59,70.37,49.59,0
T-107,4,9.98,68.44,46.51,0
T-107,5,11.87,61.67,52.04,0
T-107,6,8.83,73.96,43.25,2
T-107,7,11.03,74.57,46.67,0
T-107,8,15.9,74.53,50.86,0
T-107,9,9.24,78.83,44.57,0
T-107,10,10.68,65.31,36.83,0
T-107,11,9.95,73.09,35.53,0
T-107,12,11.07,87.8,53.57,0
T-107,13,10.98,79.43,49.75,0
T-107,14,10.5,79.46,49.47,0
T-107,15,11.27,69.92,40.71,0
T-107,16,12.45,74.02,49.84,0
T-107,17,13.58,63.5,46.8,0
T-107,18,11.07,77.93,45.2,0
T-107,19,11.51,82.0,49.4,0
T-107,20,12.19,67.75,52.37,0
T-107,21,9.65,69.21,64.0,0
T-107,22,11.27,74.84,54.52,0
T-107,23,10.74,75.77,56.86,0
T-107,24,12.93,72.29,58.84,0
T-107,25,14.13,70.92,43.89,0
T-107,26,10.33,70.98,47.43,0
T-107,27,13.42,74.75,42.76,0
T-107,28,9.31,77.93,44.55,0
T-107,29,11.8,74.75,46.57,0
T-107,30,11.89,74.28,44.35,1
T-108,1,5.95,66.64,54.02,0
T-108,2,8.31,63.92,37.02,0
T-108,3,8.22,60.65,49.09,0
T-108,4,9.67,64.4,51.05,0
T-108,5,6.47,64.29,47.51,0
T-108,6,9.56,68.15,48.62,2
T-108,7,8.08,65.93,37.32,0
T-108,8,8.49,69.84,52.85,0
T-108,9,9.68,68.59,55.18,0
T-108,10,8.56,63.63,53.95,0
T-108,11,8.4,59.61,58.31,0
T-108,12,8.24,69.16,51.61,0
T-108,13,7.52,69.08,53.83,0
T-108,14,7.97,60.9,51.25,0
T-108,15,7.28,69.53,55.5,0
T-108,16,7.96,66.15,37.38,0
T-108,17,5.66,65.48,42.85,0
T-108,18,8.43,69.84,62.7,0
T-108,19,7.88,69.03,30.32,0
T-108,20,7.66,66.95,48.88,0
T-108,21,8.22,66.42,59.38,0
T-108,22,6.57,66.85,49.25,0
T-108,23,9.93,63.8,46.76,0
T-108,24,7.9,64.83,51.04,0
T-108,25,7.85,62.29,47.18,0
T-108,26,7.03,64.0,50.25,0
T-108,27,8.02,63.9,44.53,0
T-108,28,9.39,63.09,58.87,0
T-108,29,9.04,65.41,61.39,0
T-108,30,8.85,64.03,48.93,0
T-109,1,8.49,70.0,37.23,0
