Student_ID,Age,Study_Hours_per_Week,Online_Courses_Completed,Assignment_Completion_Rate,Exam_Score,Attendance_Rate,Sleep_Hours_per_Night,Parental_Income,Extracurricular_Activities,Commute_Time,Part_Time_Job_Hours,Time_Spent_on_Social_Media,Gender,Preferred_Learning_Style,Participation_in_Discussions,Use_of_Educational_Tech,Peer_Study_Group,Self_Reported_Stress_Level,Parental_Education,Health_Metrics,Final_Grade,Letter_Grade
S01544,21,21.1,8.32,71.14,69.63,75.95,8.9,94274.23,19.85,53.9,8.3,2.7,Female,Reading/Writing,No,No,False,Medium,Some_College_No_Degree,Excellent,85.08,B
S01545,22,18.4,6.55,69.77,67.66,77.95,7.8,82332.2,16.37,94.2,8.0,4.94,Female,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,82.91,B-
S01546,18,7.8,8.99,58.86,42.0,63.71,9.7,101422.89,17.78,123.4,9.8,3.77,Female,Auditory,No,Yes,False,High,Associate_Degree,Excellent,72.31,C-
S01547,22,23.4,13.96,77.78,72.48,90.07,6.3,134165.19,17.49,67.0,15.0,3.72,Female,Reading/Writing,Yes,Yes,False,Medium,Bachelors_Degree,Average,91.28,A-
S01548,23,14.2,7.87,79.32,62.28,87.61,7.5,79021.45,16.51,59.6,15.3,3.49,Female,Auditory,Yes,Yes,False,Medium,Some_College_No_Degree,Average,82.72,B-
S01549,23,18.7,3.73,73.9,74.32,90.86,6.6,88863.76,19.16,47.6,15.4,3.41,Female,Reading/Writing,No,No,False,Medium,Some_College_No_Degree,Average,84.14,B
S01550,21,22.6,5.16,71.88,66.58,78.94,10.0,76101.05,16.43,87.5,10.4,3.11,Male,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Excellent,82.28,B-
S01551,26,17.5,12.55,80.41,73.67,83.17,7.4,121732.67,15.3,83.3,11.7,2.72,Male,Reading/Writing,Yes,Yes,False,Low,Associate_Degree,Average,87.82,B+
S01552,23,29.1,12.98,82.95,83.65,92.4,8.4,138948.17,19.43,81.1,11.2,2.77,Female,Visual,Yes,Yes,True,Medium,Bachelors_Degree,Excellent,93.42,A
S01553,19,37.1,14.29,84.76,71.06,89.67,8.1,88378.61,15.57,102.9,3.4,2.81,Male,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Excellent,89.53,B+
S01554,23,32.6,13.88,88.19,85.89,94.6,7.5,143971.28,18.5,79.7,2.8,4.23,Female,Visual,Yes,Yes,True,Medium,Bachelors_Degree,Average,98.94,A
S01555,22,25.3,8.44,76.42,60.06,74.56,6.2,67785.91,11.19,95.9,8.4,3.37,Male,Visual,Yes,Yes,False,Medium,High_School_Diploma,Average,80.23,B-
S01556,18,8.7,10.82,53.71,47.89,59.76,9.7,71706.47,19.23,83.3,8.6,3.5,Female,Auditory,No,Yes,False,High,Some_College_No_Degree,Excellent,73.33,C
S01557,23,20.0,9.79,80.5,71.69,82.29,9.3,136367.01,18.04,122.1,9.2,3.74,Male,Reading/Writing,Yes,Yes,False,Medium,Bachelors_Degree,Excellent,86.07,B
S01558,23,34.7,11.77,85.37,84.49,88.62,6.8,122250.49,16.42,87.6,13.0,2.91,Female,Visual,Yes,Yes,True,Low,Associate_Degree,Average,90.99,A-
S01559,25,33.2,8.53,86.85,84.03,91.42,7.5,94651.35,13.97,72.2,14.1,3.1,Male,Visual,Yes,Yes,True,Low,Some_College_No_Degree,Average,88.66,B+
S01560,21,22.1,10.34,75.58,66.0,79.62,6.5,40017.3,14.47,35.0,6.9,3.6,Female,Reading/Writing,Yes,Yes,False,Medium,High_School_Diploma,Average,81.81,B-
S01561,23,40.6,13.81,87.82,88.15,97.31,6.8,144367.58,15.61,103.6,9.2,3.9,Female,Kinesthetic,Yes,Yes,True,Medium,Bachelors_Degree,Average,98.26,A
S01562,23,6.6,1.82,60.03,54.69,70.03,9.4,90108.7,16.08,108.5,14.0,3.49,Other,Auditory,No,Yes,False,High,Some_College_No_Degree,Excellent,76.85,C
S01563,24,21.1,6.68,74.18,67.18,78.24,7.0,57561.04,14.1,81.3,16.0,4.02,Female,Reading/Writing,No,Yes,False,Medium,High_School_Diploma,Average,80.11,B-
S01564,22,14.0,7.42,65.51,58.9,71.61,8.7,67454.83,17.05,119.2,8.5,3.37,Male,Auditory,No,Yes,False,High,High_School_Diploma,Excellent,78.07,C+
S01565,20,37.3,13.17,78.2,74.25,85.13,5.8,77278.11,14.4,99.4,13.7,4.9,Female,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Poor,84.25,B
S01566,26,12.3,9.96,76.17,64.99,77.85,7.1,126466.39,15.05,112.8,13.1,3.19,Female,Auditory,Yes,Yes,False,Low,Associate_Degree,Average,85.36,B
S01567,20,16.0,4.13,56.77,67.7,73.32,10.0,110795.61,20.16,104.2,12.3,3.25,Male,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Excellent,81.48,B-
S01568,21,29.7,7.76,77.88,65.47,76.81,7.4,64455.75,12.1,91.8,10.6,4.17,Male,Visual,Yes,Yes,False,Medium,High_School_Diploma,Average,81.0,B-
S01569,24,20.4,7.53,72.1,66.69,78.13,6.6,67694.94,14.13,112.2,13.8,3.7,Female,Reading/Writing,No,Yes,False,Medium,High_School_Diploma,Average,80.0,B-
S01570,22,7.0,2.2,58.02,58.78,67.24,9.4,88919.86,20.15,115.6,16.5,3.69,Female,Auditory,No,Yes,False,High,Some_College_No_Degree,Excellent,74.06,C
S01571,19,38.8,8.36,79.74,79.02,90.6,8.6,19800.0,15.44,10.0,4.9,2.36,Male,Kinesthetic,Yes,Yes,True,Medium,High_School_Diploma,Excellent,86.91,B
S01572,21,28.9,12.72,83.56,76.29,93.45,8.4,116823.33,15.58,63.6,13.9,3.07,Female,Visual,Yes,Yes,True,Medium,Associate_Degree,Excellent,88.11,B+
S01573,19,27.3,8.6,72.24,70.65,87.73,7.4,63320.66,16.28,55.2,9.0,3.68,Male,Visual,No,No,True,Medium,High_School_Diploma,Average,83.47,B
S01574,23,18.9,10.16,78.63,66.92,82.3,7.2,91905.55,18.63,89.2,14.8,4.08,Female,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,82.03,B-
S01575,23,18.7,6.41,63.22,68.75,73.24,7.1,96330.32,15.3,125.5,15.1,5.26,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,74.3,C
S01576,24,29.8,13.25,84.42,84.38,95.47,6.0,96373.57,14.71,44.1,13.5,3.39,Male,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,88.27,B+
S01577,24,18.8,8.91,79.49,69.98,77.94,9.2,95628.76,18.07,103.1,12.2,3.0,Male,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Excellent,82.15,B-
S01578,21,30.6,11.84,77.64,77.76,83.63,8.2,106683.14,17.84,60.1,3.9,3.5,Female,Visual,Yes,Yes,True,Medium,Associate_Degree,Excellent,92.81,A-
S01579,22,34.4,12.99,71.84,78.45,76.77,5.6,116415.35,13.93,145.0,8.1,6.21,Female,Visual,No,Yes,False,High,Associate_Degree,Poor,83.21,B
S01580,22,19.9,9.39,68.2,61.59,72.89,7.0,106181.41,14.25,127.9,14.3,5.09,Male,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,76.38,C
S01581,25,24.9,14.16,82.45,77.75,88.16,6.9,147990.31,14.33,64.2,9.5,3.4,Female,Reading/Writing,Yes,Yes,False,Low,Bachelors_Degree,Average,94.86,A
S01582,21,33.0,8.54,84.83,70.32,92.31,7.6,23664.2,11.81,24.5,11.2,3.77,Male,Visual,Yes,Yes,True,Medium,High_School_Diploma,Average,81.73,B-
S01583,21,29.3,9.27,79.81,75.65,87.05,8.2,101700.91,15.67,88.7,12.1,2.18,Female,Visual,Yes,Yes,True,Low,Associate_Degree,Excellent,86.93,B
S01584,23,18.7,7.62,77.13,64.11,76.33,9.0,156441.78,15.61,174.5,7.7,3.51,Male,Reading/Writing,Yes,Yes,False,Medium,Bachelors_Degree,Excellent,82.53,B-
S01585,21,22.2,8.73,67.06,66.54,78.31,6.9,82122.75,17.3,119.2,14.2,4.97,Female,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,80.62,B-
S01586,24,19.9,6.54,77.82,77.03,92.38,7.2,98629.01,17.31,69.2,13.4,4.1,Female,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,85.81,B
S01587,25,16.2,9.1,74.1,65.8,73.16,7.7,133037.34,17.36,106.9,15.6,3.89,Male,Reading/Writing,No,Yes,False,Medium,Bachelors_Degree,Average,86.94,B
S01588,22,17.9,13.77,71.85,69.2,86.96,6.7,109666.91,17.89,83.2,15.1,4.0,Female,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,85.03,B
S01589,24,28.1,7.63,88.34,78.78,101.27,7.9,159718.3,18.56,87.0,13.9,3.02,Female,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,96.0,A
S01590,21,22.5,9.37,72.64,75.0,83.98,8.4,95765.77,17.73,60.6,4.1,2.96,Female,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Excellent,88.11,B+
S01591,21,22.9,10.61,60.46,70.16,70.5,5.7,101583.83,16.43,100.2,17.5,5.75,Male,Reading/Writing,No,Yes,False,High,Associate_Degree,Poor,80.86,B-
S01592,19,41.1,12.53,81.4,85.07,97.66,6.6,97773.98,16.25,50.3,5.3,3.19,Female,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Average,93.43,A
S01593,25,31.1,10.41,85.6,81.92,86.87,6.3,150654.82,15.15,82.7,15.6,2.97,Male,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,94.61,A
S01594,24,22.6,10.25,88.53,73.79,90.61,8.0,107293.22,16.05,78.4,13.7,3.01,Male,Reading/Writing,Yes,Yes,False,Low,Associate_Degree,Average,88.09,B+
S01595,22,29.1,8.34,74.92,75.38,86.93,7.1,73557.61,14.28,33.8,11.0,3.44,Male,Visual,No,Yes,True,Medium,Some_College_No_Degree,Average,86.74,B
S01596,22,26.9,11.67,77.55,72.55,85.78,6.3,104413.59,15.87,60.5,12.4,2.59,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Average,89.56,B+
S01597,20,32.4,12.57,81.17,61.76,79.4,8.0,66058.48,12.46,118.9,6.7,4.21,Other,Visual,Yes,Yes,False,High,High_School_Diploma,Average,82.3,B-
S01598,23,16.0,6.26,73.11,59.25,69.69,8.4,103458.47,14.43,108.1,14.9,3.39,Female,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Excellent,81.15,B-
S01599,23,14.4,9.53,74.89,63.84,78.0,8.2,97603.03,15.87,88.9,12.1,2.79,Female,Auditory,No,Yes,False,Medium,Some_College_No_Degree,Excellent,80.99,B-
S01600,22,36.4,16.54,79.88,79.83,84.29,7.5,126192.56,13.94,96.5,9.1,4.41,Female,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Average,92.25,A-
S01601,21,21.5,4.62,66.05,62.44,75.38,7.6,44142.11,14.77,106.0,14.1,4.03,Male,Reading/Writing,No,Yes,False,Medium,High_School_Diploma,Average,75.94,C
S01602,22,23.8,13.17,70.8,58.49,69.25,5.3,83222.67,11.86,121.4,19.1,5.47,Male,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Poor,70.85,C-
S01603,24,29.4,10.22,86.25,80.03,92.04,7.5,101860.83,14.96,67.9,10.0,2.85,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Average,90.95,A-
S01604,21,39.5,13.97,81.79,80.28,88.3,6.6,96687.82,13.62,78.5,7.4,3.93,Male,Kinesthetic,Yes,Yes,True,Medium,Some_College_No_Degree,Average,90.27,A-
S01605,21,35.9,7.62,78.84,79.76,86.5,6.9,117122.11,13.58,92.4,11.2,3.84,Male,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Average,89.61,B+
S01606,21,19.0,11.25,69.76,65.02,74.29,7.2,77724.58,17.71,43.4,16.1,3.45,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,81.71,B-
S01607,22,31.8,14.59,82.64,72.53,82.24,7.0,99812.23,13.08,113.9,10.4,4.0,Female,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,85.2,B
S01608,23,33.7,10.13,80.94,78.4,90.22,7.6,76859.49,13.9,76.8,12.6,3.76,Male,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,87.04,B+
S01609,25,32.1,12.84,89.89,88.99,100.71,6.7,168583.01,19.39,78.7,14.5,2.9,Female,Visual,Yes,Yes,True,Low,Masters_Degree,Average,98.67,A
S01610,21,27.4,10.08,74.37,64.38,78.45,8.4,119008.45,15.06,102.9,12.4,2.91,Other,Visual,No,Yes,False,Medium,Associate_Degree,Excellent,86.6,B
S01611,22,23.7,11.2,75.34,72.1,84.41,6.9,118268.93,15.54,51.5,16.5,3.87,Male,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Average,86.67,B
S01612,23,42.8,8.24,93.02,97.57,101.92,5.6,122272.96,18.38,17.8,8.6,3.79,Male,Kinesthetic,Yes,Yes,True,Low,Associate_Degree,Poor,98.5,A
S01613,22,29.0,7.16,79.4,68.73,80.51,7.4,61169.6,14.68,83.1,13.5,2.94,Male,Visual,Yes,Yes,True,Low,High_School_Diploma,Average,82.04,B-
S01614,20,26.6,6.9,75.87,72.05,94.85,7.8,65611.11,17.41,28.4,9.1,2.78,Female,Visual,Yes,Yes,True,Low,High_School_Diploma,Average,86.54,B
S01615,24,27.4,9.81,67.76,75.09,75.41,6.0,118758.18,13.41,89.8,20.3,4.6,Female,Visual,No,Yes,False,High,Associate_Degree,Average,85.14,B
S01616,22,23.0,6.83,65.93,75.39,75.75,6.4,84507.81,16.69,37.8,10.8,4.33,Other,Reading/Writing,No,No,False,High,Some_College_No_Degree,Average,85.15,B
S01617,23,25.3,11.07,80.58,81.76,91.43,7.3,117706.42,16.52,91.5,10.4,3.06,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Average,88.91,B+
S01618,23,17.7,7.6,72.37,60.99,65.97,7.8,19800.0,17.06,75.7,13.4,3.83,Male,Reading/Writing,No,Yes,False,Medium,High_School_Diploma,Average,75.31,C
S01619,24,5.0,10.31,54.38,46.71,58.03,6.4,109260.19,14.05,138.3,23.7,4.8,Female,Auditory,No,Yes,False,High,Associate_Degree,Average,69.5,D
S01620,23,23.1,9.02,74.55,74.45,82.49,7.8,107796.46,18.76,88.5,9.5,3.99,Male,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,88.39,B+
S01621,23,33.8,12.34,80.7,77.01,81.38,7.2,143556.96,15.17,138.5,10.0,4.42,Female,Visual,Yes,Yes,True,Medium,Bachelors_Degree,Average,90.01,A-
S01622,23,26.7,13.6,67.85,67.1,70.55,6.5,146339.66,12.6,178.0,18.1,5.14,Female,Visual,No,Yes,False,High,Bachelors_Degree,Average,77.49,C+
S01623,25,30.7,9.19,90.36,79.18,95.56,6.0,111050.0,12.73,84.5,16.3,3.55,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Average,89.81,B+
S01624,24,25.2,9.45,77.1,84.28,90.76,7.8,131088.92,17.71,99.9,10.1,3.29,Male,Visual,Yes,Yes,True,Low,Bachelors_Degree,Average,92.13,A-
S01625,24,24.6,6.92,76.4,80.09,90.79,7.6,90577.96,15.61,61.1,17.7,3.88,Male,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,84.43,B
S01626,25,22.7,10.31,83.45,69.74,77.92,8.7,91621.07,14.24,96.6,13.3,1.92,Female,Reading/Writing,Yes,Yes,False,Low,Some_College_No_Degree,Excellent,83.93,B
S01627,21,16.2,5.8,71.75,65.38,80.24,8.9,84512.25,19.31,77.3,12.3,2.96,Female,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Excellent,81.26,B-
S01628,22,24.2,6.37,72.76,77.44,87.41,7.8,125902.63,15.32,108.9,8.2,3.96,Female,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,89.07,B+
S01629,21,25.4,9.06,63.16,59.67,58.05,6.4,65647.66,13.0,155.4,19.3,5.1,Male,Visual,No,Yes,False,High,High_School_Diploma,Average,66.85,D
S01630,25,31.3,7.75,85.68,82.19,92.58,5.9,99981.5,16.36,64.9,14.4,3.98,Male,Visual,Yes,Yes,True,Low,Some_College_No_Degree,Poor,90.42,A-
S01631,22,35.0,10.44,86.69,74.62,90.16,8.9,65183.41,14.66,97.2,10.2,1.84,Male,Kinesthetic,Yes,Yes,True,Low,High_School_Diploma,Excellent,85.0,B
S01632,22,41.8,11.27,94.71,84.29,101.96,8.3,116865.45,14.81,93.0,14.9,1.81,Female,Kinesthetic,Yes,Yes,True,Low,Associate_Degree,Excellent,92.59,A-
S01633,24,45.2,15.06,93.7,91.71,90.2,6.2,124523.47,14.08,94.6,9.5,3.92,Male,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Average,95.5,A
S01634,20,19.5,9.15,63.91,55.64,70.84,8.2,74224.13,12.5,106.8,17.1,3.91,Female,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Excellent,74.89,C
S01635,22,34.7,14.73,83.26,74.54,84.7,6.8,80245.33,14.63,96.9,8.9,3.4,Male,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,87.42,B+
S01636,24,17.8,7.95,70.82,70.84,83.83,7.8,144101.1,16.97,123.7,15.1,4.8,Female,Reading/Writing,No,Yes,False,Medium,Bachelors_Degree,Average,85.42,B
S01637,23,17.9,8.78,72.22,56.16,75.82,7.6,87251.91,12.98,128.2,14.4,4.73,Female,Reading/Writing,No,Yes,False,Medium,Some_College_No_Degree,Average,73.95,C
S01638,22,13.2,10.94,63.49,48.81,60.41,8.1,106800.39,14.17,159.8,17.9,4.01,Male,Auditory,No,Yes,False,High,Associate_Degree,Excellent,70.48,C-
S01639,25,20.2,4.16,73.78,73.27,82.25,7.2,118956.2,14.91,113.3,12.9,2.75,Female,Reading/Writing,No,Yes,False,Low,Associate_Degree,Average,86.27,B
S01640,22,23.1,14.09,80.54,70.9,88.54,7.3,129814.21,16.61,84.1,16.7,4.1,Female,Reading/Writing,Yes,Yes,False,Medium,Associate_Degree,Average,86.74,B
S01641,23,25.1,10.84,82.85,71.75,84.76,7.1,50777.25,16.12,63.8,13.4,3.08,Female,Visual,Yes,Yes,True,Low,High_School_Diploma,Average,82.44,B-
S01642,26,5.0,0.89,61.75,54.44,62.97,8.9,111236.21,16.99,171.1,16.3,3.97,Male,Auditory,No,Yes,False,Medium,Associate_Degree,Excellent,71.36,C-
S01643,25,25.0,7.02,86.19,77.1,85.59,8.1,127416.27,16.19,92.8,9.2,1.83,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Excellent,92.68,A-
S01644,26,15.5,7.15,75.94,68.25,83.19,7.0,108858.35,15.41,118.2,12.6,3.26,Female,Reading/Writing,Yes,Yes,False,Low,Associate_Degree,Average,85.38,B
S01645,21,23.8,9.56,76.06,61.11,79.88,7.7,71554.43,15.53,101.6,9.9,3.76,Female,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,81.69,B-
S01646,23,17.8,5.61,74.63,67.42,82.2,8.5,88394.54,16.41,52.9,11.0,2.38,Male,Reading/Writing,No,No,False,Medium,Some_College_No_Degree,Excellent,84.99,B
S01647,20,43.4,11.73,87.01,86.49,96.55,9.0,146152.94,16.22,57.5,7.2,1.28,Male,Kinesthetic,Yes,Yes,True,Low,Bachelors_Degree,Excellent,99.68,A
S01648,19,19.4,5.71,62.17,67.57,83.75,8.0,95584.0,16.57,108.1,6.3,4.23,Male,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,81.87,B-
S01649,19,19.5,9.83,68.25,58.5,73.6,8.3,67073.58,16.76,109.7,11.8,3.75,Female,Reading/Writing,No,Yes,False,High,High_School_Diploma,Excellent,76.82,C
S01650,21,31.9,8.26,74.39,78.99,85.19,7.7,146310.24,16.21,125.2,13.0,4.65,Male,Visual,No,Yes,True,Medium,Bachelors_Degree,Average,87.78,B+
S01651,23,29.1,13.22,76.78,77.38,79.78,7.7,112869.56,15.63,75.2,13.6,4.06,Female,Visual,Yes,Yes,False,Medium,Associate_Degree,Average,87.9,B+
S01652,18,25.7,11.48,60.82,61.09,67.37,8.2,86180.31,14.38,75.4,12.9,3.42,Male,Visual,No,Yes,False,High,Some_College_No_Degree,Excellent,79.59,C+
S01653,24,26.5,9.48,83.45,85.58,101.99,7.3,86108.46,17.0,31.5,14.8,2.22,Male,Visual,Yes,Yes,True,Low,Some_College_No_Degree,Average,89.16,B+
S01654,22,31.1,10.29,84.37,70.01,88.82,7.5,91589.69,15.0,87.9,7.9,4.06,Male,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,88.64,B+
S01655,25,33.1,13.64,87.27,86.56,96.27,5.8,152713.22,15.45,100.7,10.5,3.99,Female,Visual,Yes,Yes,True,Low,Bachelors_Degree,Poor,97.6,A
S01656,22,15.9,10.17,70.61,59.63,79.6,7.9,112946.98,15.48,117.6,15.3,4.55,Female,Reading/Writing,No,Yes,False,Medium,Associate_Degree,Average,81.19,B-
S01657,22,14.0,6.92,70.61,56.53,77.85,7.9,92475.38,16.68,126.8,11.3,4.52,Male,Auditory,No,Yes,False,Medium,Some_College_No_Degree,Average,75.13,C
S01658,20,32.5,8.99,75.24,77.72,86.23,9.5,150681.53,18.15,104.0,7.6,3.14,Female,Visual,Yes,Yes,True,Medium,Bachelors_Degree,Excellent,93.52,A
S01659,19,9.9,10.07,52.87,52.41,57.51,7.9,39046.69,20.09,71.3,16.8,4.55,Female,Auditory,No,Yes,False,High,High_School_Diploma,Average,69.22,D
S01660,21,29.4,9.85,76.27,66.49,77.84,8.0,76201.73,13.77,92.8,10.2,3.82,Male,Visual,Yes,Yes,False,Medium,Some_College_No_Degree,Average,84.3,B
S01661,23,14.6,6.37,62.25,68.95,73.95,7.7,94004.54,17.45,97.5,18.0,4.78,Female,Auditory,No,Yes,False,High,Some_College_No_Degree,Average,78.21,C+
S01662,22,10.8,6.73,58.08,58.3,66.88,7.5,134670.19,17.89,129.6,20.4,4.82,Male,Auditory,No,Yes,False,High,Bachelors_Degree,Average,74.88,C
S01663,21,13.4,9.27,70.46,56.38,76.93,8.2,79420.89,17.05,113.1,14.2,3.21,Male,Auditory,No,Yes,False,Medium,Some_College_No_Degree,Excellent,77.75,C+
S01664,23,18.7,8.99,80.21,63.1,77.19,8.0,82680.54,15.54,111.3,9.1,4.03,Female,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,82.67,B-
S01665,21,28.2,10.51,77.57,64.49,76.62,7.1,57566.87,14.78,91.7,17.2,3.7,Female,Visual,Yes,Yes,False,Medium,High_School_Diploma,Average,78.4,C+
S01666,23,31.1,10.8,74.98,87.36,89.25,7.6,152501.94,16.93,119.5,7.1,4.33,Male,Visual,No,Yes,True,Medium,Bachelors_Degree,Average,94.82,A
S01667,18,42.4,14.6,78.86,65.47,78.78,7.3,46763.09,11.43,97.2,11.3,4.84,Female,Kinesthetic,Yes,Yes,False,High,High_School_Diploma,Average,79.97,C+
S01668,24,29.5,6.89,88.2,84.5,99.65,6.1,126846.16,16.38,56.5,14.5,2.71,Male,Visual,Yes,Yes,True,Low,Associate_Degree,Average,93.83,A
S01669,20,18.4,12.8,69.19,62.1,73.75,7.5,103458.41,18.99,93.4,5.2,4.03,Male,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,84.95,B
S01670,24,17.3,9.49,67.07,74.05,71.9,8.0,132106.97,17.5,96.2,13.1,4.22,Female,Reading/Writing,No,Yes,False,High,Bachelors_Degree,Average,87.35,B+
S01671,18,22.5,9.46,67.02,64.32,79.29,8.4,87231.77,17.62,77.9,9.8,3.61,Female,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Excellent,82.2,B-
S01672,20,5.1,6.58,58.83,42.89,59.01,7.7,60029.68,16.38,109.2,21.9,4.67,Female,Auditory,No,Yes,False,High,High_School_Diploma,Average,71.0,C-
S01673,20,24.3,8.93,67.0,66.65,77.04,7.6,138232.65,18.19,81.0,17.4,4.75,Male,Reading/Writing,No,Yes,False,High,Bachelors_Degree,Average,86.18,B
S01674,24,30.6,6.58,84.36,79.3,95.79,7.0,120893.53,13.11,100.3,20.1,3.87,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Average,87.14,B+
S01675,23,18.6,8.1,69.98,71.22,73.97,7.6,123800.46,15.54,110.2,12.8,4.22,Male,Reading/Writing,No,Yes,False,High,Associate_Degree,Average,82.61,B-
S01676,22,22.8,9.24,79.64,65.09,82.64,7.9,71565.22,14.27,70.0,14.6,4.42,Female,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,81.27,B-
S01677,20,32.3,10.2,78.63,62.52,81.62,6.5,20931.83,12.86,94.4,15.0,4.16,Other,Visual,Yes,Yes,True,Medium,High_School_Diploma,Average,76.3,C
S01678,24,28.4,13.69,80.09,89.54,79.28,7.5,127732.04,19.79,53.5,7.0,3.81,Male,Visual,Yes,Yes,False,Medium,Associate_Degree,Average,93.74,A
S01679,22,26.9,10.45,77.71,73.11,83.69,6.9,52534.17,16.93,67.1,4.3,2.54,Female,Visual,Yes,Yes,True,Low,High_School_Diploma,Average,86.61,B
S01680,18,18.4,15.89,64.11,56.95,70.51,7.0,67872.84,15.03,55.6,16.4,4.13,Male,Reading/Writing,No,Yes,False,High,High_School_Diploma,Average,74.83,C
S01681,22,31.5,8.46,72.9,71.58,72.97,6.6,71970.85,14.7,99.1,18.9,4.54,Female,Visual,No,Yes,False,High,Some_College_No_Degree,Average,80.22,B-
S01682,23,32.4,12.29,89.67,83.11,101.87,7.5,99209.84,18.17,38.6,12.8,4.03,Female,Visual,Yes,Yes,True,Medium,Some_College_No_Degree,Average,91.94,A-
S01683,21,22.1,9.1,76.56,60.18,83.06,7.9,97488.69,13.31,108.4,9.3,3.93,Male,Reading/Writing,Yes,Yes,False,Medium,Some_College_No_Degree,Average,82.64,B-
S01684,24,42.7,13.14,91.53,89.49,88.48,7.8,101261.83,14.9,81.8,6.2,4.2,Male,Kinesthetic,Yes,Yes,True,Medium,Associate_Degree,Average,96.23,A
S01685,18,31.7,9.78,79.5,68.23,93.82,7.0,55897.79,13.03,10.0,15.6,3.22,Female,Visual,Yes,Yes,True,Medium,High_School_Diploma,Average,83.12,B
S01686,24,35.5,15.17,92.62,83.08,95.05,6.5,134103.48,16.97,98.4,7.7,3.96,Male,Kinesthetic,Yes,Yes,True,Medium,Bachelors_Degree,Average,97.88,A
S01687,19,22.7,12.83,69.35,61.59,74.98,6.8,63267.17,16.57,74.0,10.9,4.49,Female,Reading/Writing,No,Yes,False,High,High_School_Diploma,Average,79.96,C+
S01688,19,30.7,12.0,77.2,72.46,83.29,8.6,120101.74,20.88,109.7,4.8,3.15,Female,Visual,Yes,Yes,True,Medium,Associate_Degree,Excellent,89.91,B+
S01689,21,28.5,12.1,84.8,68.14,84.48,8.5,114417.17,14.62,109.5,11.4,3.39,Male,Visual,Yes,Yes,True,Medium,Associate_Degree,Excellent,86.83,B
S01690,24,13.7,1.39,67.58,59.02,68.22,8.7,58394.01,14.34,96.9,11.7,3.55,Male,Auditory,No,Yes,False,High,High_School_Diploma,Excellent,77.87,C+
S01691,21,28.7,12.32,87.61,65.27,92.55,7.6,104588.98,14.15,73.6,13.1,2.41,Female,Visual,Yes,Yes,True,Low,Associate_Degree,Average,88.53,B+
S01692,20,21.0,11.64,68.06,62.65,74.58,7.1,87094.88,15.55,98.6,15.7,4.35,Female,Reading/Writing,No,Yes,False,High,Some_College_No_Degree,Average,78.54,C+
